time,gFx,gFy,gFz,TgF
16.359820171,-0.1190,-0.1956,0.9972,1.023
16.361484755,-0.1219,-0.1966,0.9953,1.022
16.363926839,-0.1210,-0.1966,0.9953,1.022
16.36599387,-0.1258,-0.1956,0.9982,1.025
16.369215589,-0.1249,-0.1995,1.0021,1.029
16.370869235,-0.1307,-0.1985,0.9992,1.027
16.374201996,-0.1317,-0.2005,0.9992,1.028
16.376250017,-0.1327,-0.2044,1.0002,1.029
16.380344392,-0.1337,-0.2044,1.0021,1.031
16.381862986,-0.1346,-0.2044,0.9982,1.028
16.385093716,-0.1376,-0.2103,0.9963,1.027
16.388244497,-0.1356,-0.2083,0.9924,1.023
16.390423977,-0.1376,-0.2122,0.9904,1.022
16.3937258,-0.1337,-0.2093,0.9904,1.021
16.394572102,-0.1337,-0.2093,0.9865,1.017
16.397103561,-0.1288,-0.2093,0.9797,1.010
16.402688717,-0.1317,-0.2112,0.9797,1.011
16.403092103,-0.1297,-0.2073,0.9767,1.007
16.403846843,-0.1297,-0.2083,0.9718,1.002
16.407876791,-0.1307,-0.2112,0.9670,0.998
16.409279447,-0.1229,-0.2103,0.9591,0.990
16.412227104,-0.1278,-0.2112,0.9572,0.989
16.414025125,-0.1258,-0.2112,0.9533,0.984
16.416650438,-0.1268,-0.2073,0.9582,0.989
16.418917677,-0.1297,-0.2064,0.9542,0.985
16.422358928,-0.1288,-0.2103,0.9533,0.985
16.424078199,-0.1258,-0.2093,0.9523,0.983
16.427857262,-0.1278,-0.2064,0.9523,0.983
16.432863825,-0.1229,-0.2103,0.9455,0.976
16.440810909,-0.1258,-0.2064,0.9484,0.979
16.441385284,-0.1239,-0.2103,0.9445,0.975
16.441703825,-0.1210,-0.2083,0.9494,0.979
16.442027628,-0.1239,-0.2064,0.9435,0.974
16.442292419,-0.1190,-0.2044,0.9464,0.976
16.444346065,-0.1190,-0.2024,0.9464,0.975
16.446303045,-0.1151,-0.1995,0.9484,0.976
16.450096743,-0.1112,-0.1995,0.9503,0.977
16.451371639,-0.1151,-0.1995,0.9533,0.981
16.454492733,-0.1122,-0.1976,0.9562,0.983
16.457118202,-0.1063,-0.1985,0.9562,0.982
16.460228098,-0.1063,-0.1946,0.9591,0.984
16.463528255,-0.1053,-0.1946,0.9552,0.981
16.466894401,-0.1053,-0.1966,0.9650,0.990
16.467845234,-0.1053,-0.1907,0.9699,0.994
16.469242162,-0.1092,-0.1907,0.9738,0.998
16.471322891,-0.1092,-0.1946,0.9777,1.003
16.473724818,-0.1131,-0.1927,0.9670,0.992
16.480255652,-0.1141,-0.1966,0.9728,0.999
16.480934246,-0.1170,-0.1946,0.9816,1.008
16.481256694,-0.1180,-0.1985,0.9836,1.010
16.484989924,-0.1219,-0.1985,0.9875,1.015
16.487878986,-0.1249,-0.2024,0.9865,1.015
16.48936508,-0.1249,-0.2093,0.9894,1.019
16.492171174,-0.1307,-0.2103,0.9904,1.021
16.494518466,-0.1317,-0.2132,0.9943,1.025
16.497131435,-0.1317,-0.2152,0.9972,1.029
16.499029665,-0.1327,-0.2181,1.0021,1.034
16.501073831,-0.1327,-0.2200,0.9972,1.030
16.503692061,-0.1337,-0.2191,0.9992,1.032
16.506826019,-0.1356,-0.2210,1.0012,1.034
16.509093311,-0.1415,-0.2200,1.0041,1.038
16.511660343,-0.1424,-0.2259,1.0060,1.041
16.513728885,-0.1483,-0.2230,1.0060,1.041
16.519069875,-0.1424,-0.2259,1.0070,1.042
16.51940576,-0.1493,-0.2239,1.0041,1.040
16.522610396,-0.1493,-0.2259,1.0060,1.042
16.523426073,-0.1522,-0.2230,1.0031,1.039
16.527409667,-0.1522,-0.2239,1.0031,1.039
16.528118469,-0.1552,-0.2191,1.0002,1.036
16.533114668,-0.1542,-0.2259,1.0012,1.038
16.534154095,-0.1571,-0.2220,1.0002,1.036
16.536182481,-0.1581,-0.2210,0.9992,1.035
16.538862585,-0.1571,-0.2239,0.9992,1.036
16.542754669,-0.1610,-0.2191,1.0012,1.037
16.546230867,-0.1571,-0.2181,1.0002,1.036
16.547238367,-0.1581,-0.2181,0.9953,1.031
16.556055451,-0.1591,-0.2181,0.9924,1.028
16.55749441,-0.1591,-0.2220,0.9943,1.031
16.558179775,-0.1552,-0.2210,0.9894,1.026
16.558796129,-0.1522,-0.2269,0.9865,1.024
16.581010871,-0.1522,-0.2210,0.9865,1.022
16.583368527,-0.1473,-0.2239,0.9855,1.021
16.58455134,-0.1464,-0.2239,0.9767,1.013
16.585828996,-0.1405,-0.2230,0.9757,1.011
16.586656132,-0.1395,-0.2210,0.9797,1.014
16.587319569,-0.1385,-0.2220,0.9767,1.011
16.588065663,-0.1346,-0.2230,0.9797,1.014
16.588942486,-0.1317,-0.2220,0.9748,1.008
16.590195663,-0.1307,-0.2220,0.9709,1.004
16.590997799,-0.1268,-0.2220,0.9709,1.004
16.591723788,-0.1249,-0.2210,0.9718,1.004
16.592448632,-0.1288,-0.2210,0.9699,1.003
16.593041913,-0.1288,-0.2161,0.9709,1.003
16.593532226,-0.1249,-0.2161,0.9767,1.008
16.59400358,-0.1219,-0.2132,0.9777,1.008
16.595695872,-0.1180,-0.2112,0.9777,1.007
16.600583529,-0.1161,-0.2103,0.9806,1.010
16.601617956,-0.1141,-0.2093,0.9826,1.011
16.604998685,-0.1210,-0.2034,0.9797,1.008
16.607752071,-0.1151,-0.2073,0.9797,1.008
16.60826405,-0.1161,-0.2024,0.9787,1.006
16.610417384,-0.1151,-0.2044,0.9826,1.010
16.613671499,-0.1131,-0.2024,0.9757,1.003
16.616010145,-0.1210,-0.2005,0.9748,1.002
16.619167124,-0.1170,-0.2034,0.9767,1.005
16.621623687,-0.1219,-0.2034,0.9777,1.006
16.623844729,-0.1229,-0.2024,0.9777,1.006
16.626330823,-0.1249,-0.2034,0.9738,1.003
16.628283844,-0.1268,-0.2044,0.9738,1.003
16.632069105,-0.1278,-0.2083,0.9748,1.005
16.635048168,-0.1327,-0.2083,0.9699,1.001
16.637001397,-0.1317,-0.2064,0.9757,1.006
16.638386397,-0.1337,-0.2103,0.9748,1.006
16.641470564,-0.1327,-0.2103,0.9728,1.004
16.642763689,-0.1337,-0.2083,0.9787,1.009
16.649542492,-0.1366,-0.2112,0.9738,1.006
16.658751816,-0.1376,-0.2103,0.9709,1.003
16.659249003,-0.1385,-0.2064,0.9709,1.002
16.659536555,-0.1395,-0.2054,0.9679,0.999
16.659809941,-0.1405,-0.2073,0.9718,1.004
16.660073014,-0.1366,-0.2073,0.9738,1.005
16.660327962,-0.1337,-0.2083,0.9738,1.005
16.663782493,-0.1327,-0.2093,0.9748,1.006
16.665239473,-0.1327,-0.2044,0.9709,1.001
16.668323848,-0.1307,-0.2044,0.9718,1.002
16.670943067,-0.1317,-0.2024,0.9757,1.005
16.67385114,-0.1288,-0.1995,0.9738,1.002
16.675437026,-0.1278,-0.1985,0.9738,1.002
16.680622339,-0.1327,-0.1985,0.9797,1.008
16.685194891,-0.1258,-0.2005,0.9767,1.005
16.68556411,-0.1249,-0.1985,0.9845,1.012
16.686901767,-0.1278,-0.1956,0.9787,1.006
16.688545256,-0.1249,-0.1966,0.9816,1.009
16.693128955,-0.1210,-0.1927,0.9767,1.003
16.693827601,-0.1229,-0.1937,0.9767,1.003
16.696171611,-0.1249,-0.1917,0.9718,0.998
16.70024208,-0.1190,-0.1927,0.9728,0.999
16.70136557,-0.1239,-0.1927,0.9738,1.000
16.703043799,-0.1219,-0.1956,0.9787,1.005
16.706654321,-0.1258,-0.1927,0.9777,1.004
16.707281508,-0.1180,-0.1946,0.9738,1.000
16.712478852,-0.1229,-0.1927,0.9728,0.999
16.716800728,-0.1249,-0.1937,0.9718,0.999
16.717411509,-0.1239,-0.1956,0.9728,1.000
16.718238801,-0.1288,-0.1927,0.9709,0.998
16.720675103,-0.1307,-0.1956,0.9679,0.996
16.722044478,-0.1317,-0.1956,0.9640,0.992
16.726645052,-0.1317,-0.1966,0.9621,0.991
16.728560729,-0.1395,-0.1937,0.9670,0.996
16.733614271,-0.1405,-0.1956,0.9640,0.994
16.734529375,-0.1424,-0.1917,0.9621,0.991
16.737080157,-0.1454,-0.1966,0.9601,0.991
16.737737188,-0.1483,-0.1937,0.9591,0.990
16.741198803,-0.1512,-0.1995,0.9513,0.984
16.742458595,-0.1561,-0.1985,0.9591,0.992
16.745268335,-0.1620,-0.1966,0.9611,0.994
16.747212241,-0.1630,-0.1995,0.9611,0.995
16.751192971,-0.1630,-0.1995,0.9552,0.989
16.752912659,-0.1639,-0.1995,0.9533,0.988
16.75450068,-0.1669,-0.2044,0.9562,0.992
16.758421513,-0.1727,-0.2034,0.9552,0.992
16.762149951,-0.1679,-0.2034,0.9503,0.986
16.768239639,-0.1727,-0.2103,0.9562,0.994
16.770615577,-0.1757,-0.2112,0.9523,0.991
16.771353962,-0.1708,-0.2122,0.9513,0.990
16.776477713,-0.1698,-0.2152,0.9542,0.993
16.777513494,-0.1669,-0.2142,0.9494,0.987
16.77862339,-0.1620,-0.2142,0.9572,0.994
16.780500422,-0.1571,-0.2142,0.9562,0.992
16.782234849,-0.1610,-0.2152,0.9601,0.997
16.783521412,-0.1581,-0.2191,0.9689,1.006
16.789690371,-0.1561,-0.2200,0.9670,1.004
16.791548548,-0.1542,-0.2210,0.9670,1.004
16.79257235,-0.1493,-0.2230,0.9689,1.005
16.796046361,-0.1464,-0.2200,0.9757,1.011
16.796914017,-0.1415,-0.2191,0.9689,1.003
16.799298653,-0.1395,-0.2171,0.9767,1.010
16.800316622,-0.1366,-0.2191,0.9816,1.015
16.802715372,-0.1327,-0.2142,0.9826,1.014
16.806713966,-0.1288,-0.2181,0.9845,1.017
16.807666831,-0.1229,-0.2132,0.9797,1.010
16.811374904,-0.1249,-0.2181,0.9797,1.011
16.817715946,-0.1180,-0.2171,0.9757,1.007
16.818803342,-0.1170,-0.2132,0.9826,1.012
16.819168342,-0.1200,-0.2142,0.9787,1.009
16.821261207,-0.1141,-0.2132,0.9748,1.004
16.822929124,-0.1180,-0.2112,0.9748,1.004
16.824735843,-0.1200,-0.2122,0.9797,1.010
16.828022562,-0.1210,-0.2122,0.9699,1.000
16.831696573,-0.1249,-0.2132,0.9777,1.008
16.834216156,-0.1278,-0.2112,0.9777,1.008
16.835786469,-0.1278,-0.2132,0.9777,1.009
16.837181625,-0.1317,-0.2161,0.9718,1.004
16.840315271,-0.1337,-0.2142,0.9650,0.997
16.843497407,-0.1346,-0.2103,0.9699,1.002
16.846057772,-0.1395,-0.2122,0.9640,0.997
16.848022043,-0.1434,-0.2132,0.9699,1.003
16.851565116,-0.1415,-0.2152,0.9611,0.995
16.852451523,-0.1424,-0.2142,0.9630,0.997
16.854466106,-0.1454,-0.2161,0.9552,0.990
16.858136679,-0.1434,-0.2161,0.9562,0.991
